"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"33",213.907491467357,277.916114639352,1404.62717689575,125.062251587708,289.837395444652,179.267872279476,14.973524402715,0,0
"34",54.1481020614658,211.216247125908,1421.34357717448,125.062251587708,289.837395444652,167.582801213412,3.79036714430261,0,0
"35",0,0,1402.67092914485,125.062251587708,289.837395444652,160.405607678145,0,0,0
"36",0,0,1402.67092914485,125.062251587708,289.837395444652,158.130251675571,0,0,0
"37",0,0,949.167973500793,137.113631143793,316.389324500264,155.651264845336,0,0,0
"38",0,0,949.167973500793,137.113631143793,316.389324500264,152.787752705165,0,0,0
"39",1.73675698495249,5.33219676670306,943.497158874743,137.113631143793,316.389324500264,151.166802188189,0.121572988946675,1.38420329468866,0.599872136254094
"40",39.3556146895327,64.1767967992475,898.388051892564,137.113631143793,316.389324500264,194.609054597838,2.75489302826729,15.2756720735284,6.62001750366125
"41",251.789363862474,212.145257075257,903.665809613913,137.113631143793,316.389324500264,294.440079248305,17.6252554703732,38.4116414276102,16.6464517810511
"42",295.511384424453,304.696958097317,1001.47987124308,137.113631143793,316.389324500264,336.322235960832,20.6857969097117,24.0258143292388,10.4120663649818
"43",260.116226950622,304.696958097317,1151.01318426207,137.113631143793,316.389324500264,268.797053258096,18.2081358865436,0,0
"44",273.945344069681,304.696958097317,1339.34726652429,137.113631143793,316.389324500264,233.865605149436,19.1761740848777,0,0
"45",163.677634583838,304.696958097317,1425.51009266156,137.113631143793,316.389324500264,203.321323660394,11.4574344208687,0,0
"46",69.6034950403569,225.475748992015,1450.88560057482,137.113631143793,316.389324500264,190.068396150248,4.87224465282498,0,0
"47",0,0,1434.66255058272,137.113631143793,316.389324500264,184.584505309161,0,0,0
"48",0,0,1434.66255058272,137.113631143793,316.389324500264,181.790326513869,0,0,0
"49",0,0,974.401922693092,135.459986991926,324.800640897697,180.026854077971,0,0,0
"50",0,0,974.401922693092,135.459986991926,324.800640897697,177.806788137219,0,0,0
"51",0,0,974.401922693092,135.459986991926,324.800640897697,173.369122990591,0,0,0
"52",9.87862770759409,17.6850538572793,959.089351866284,135.459986991926,324.800640897697,180.677703921921,0.691503939531586,4.77050941318493,1.98956855894392
"53",249.128562137062,179.672621635125,946.236227204212,135.459986991926,324.800640897697,288.26946615608,17.4389993495943,43.6958362207684,18.2236013750076
"54",313.881412931785,301.022193315392,1014.98945971075,135.459986991926,324.800640897697,344.785645913495,21.9716989052249,32.7338145904711,13.6518268140301
"55",187.074188188369,301.022193315392,1101.42863151517,135.459986991926,324.800640897697,277.607110894632,13.0951931731858,0,0
"56",200.844400222301,301.022193315392,1212.78249455131,135.459986991926,324.800640897697,233.100501079241,14.0591080155611,0,0
"57",237.993819458184,301.022193315392,1377.82287967894,135.459986991926,324.800640897697,207.671238903776,16.6595673620729,0,0
"58",9.20891780708605,0,1352.38241432175,135.459986991926,324.800640897697,196.364633358359,0.644624246496024,0,0
"59",0,0,1352.38241432175,135.459986991926,324.800640897697,191.082108509173,0,0,0
"60",0,0,1352.38241432175,135.459986991926,324.800640897697,188.592478540303,0,0,0
"61",0,0,914.835680629297,132.601506816022,304.945226876432,186.183941903777,0,0,0
"62",0,0,914.835680629297,132.601506816022,304.945226876432,184.021655916716,0,0,0
"63",0,0,914.835680629297,132.601506816022,304.945226876432,179.217485798946,0,0,0
"64",23.3497728097251,32.2295329066721,892.007593009637,132.601506816022,304.945226876432,197.386204902091,1.63448409668076,8.33834604740245,3.62582245200061
"65",200.902969469076,164.278533444294,883.245668066444,132.601506816022,304.945226876432,287.125548373286,14.0632078628353,34.1633949485003,14.8555125604825
"66",309.311608244842,294.670015146716,937.678188112576,132.601506816022,304.945226876432,347.820180559807,21.651812577139,33.7345657232053,14.6690416915225
"67",185.433850865015,294.670015146716,1021.39679040989,132.601506816022,304.945226876432,274.406045480085,12.980369560551,0,0
"68",192.005408737909,294.670015146716,1129.4046956253,132.601506816022,304.945226876432,231.712839516927,13.4403786116537,0,0
"69",229.067819689447,294.670015146716,1288.40597020592,132.601506816022,304.945226876432,206.180912377207,16.0347473782613,0,0
"70",34.0998608268018,141.441607270424,1283.820017779,132.601506816022,304.945226876432,193.073408671155,2.38699025787612,0,0
"71",0,0,1273.48898397828,132.601506816022,304.945226876432,187.068955784207,0,0,0
"72",0,0,1273.48898397828,132.601506816022,304.945226876432,183.070500267259,0,0,0
"73",0,0,856.300090110473,131.75553049765,285.433363370158,179.310939266701,0,0,0
"74",0,0,856.300090110473,131.75553049765,285.433363370158,176.569310294579,0,0,0
"75",0,0,856.300090110473,131.75553049765,285.433363370158,173.205264478383,0,0,0
"76",28.3577624601225,35.8667833021381,833.50920641577,131.75553049765,285.433363370158,194.409091432527,1.98504337220858,8.74139675321107,4.03501312149054
"77",212.28518230117,168.720276553935,835.011537274495,131.75553049765,285.433363370158,284.643115060184,14.8599627610819,32.3788471573022,14.9460179908272
"78",329.314965537169,292.790067772556,914.714438245451,131.75553049765,285.433363370158,336.469338415083,23.0520475876019,30.2380969320261,13.9578515120948
"79",262.992096110095,292.790067772556,1075.72509642949,131.75553049765,285.433363370158,270.582553091022,18.4094467277066,0,0
"80",198.067540453257,292.790067772556,1174.15674627448,131.75553049765,285.433363370158,214.601790410558,13.864727831728,0,0
"81",167.398049061787,292.790067772556,1270.94907447743,131.75553049765,285.433363370158,188.205722861696,11.7178634343251,0,0
"82",53.3521762569887,204.953047440789,1284.56470765712,131.75553049765,285.433363370158,176.240952789301,3.73465233798921,0,0
"83",0,0,1268.9939893341,131.75553049765,285.433363370158,170.478962346027,0,0,0
"84",0,0,1268.9939893341,131.75553049765,285.433363370158,167.898308564536,0,0,0
"85",0,0,854.78437594839,129.28148806958,284.92812531613,165.621466645952,0,0,0
"86",0,0,854.78437594839,129.28148806958,284.92812531613,163.87230654143,0,0,0
"87",0,0,854.78437594839,129.28148806958,284.92812531613,159.024538626474,0,0,0
"88",4.21381911855191,10.9530149614505,843.855210331175,129.28148806958,284.92812531613,162.036470693399,0.294967338298634,2.71572119441936,1.23221418316318
"89",133.50010832168,115.994224017984,818.474899662652,129.28148806958,284.92812531613,237.622756475024,9.34500758251763,26.0442114546775,11.81713601886
"90",288.100103507967,287.292195710178,800.249396731337,129.28148806958,284.92812531613,334.384333964212,20.1670072455577,42.4720986799356,19.2710218153718
"91",199.569012498365,287.292195710178,899.508610653644,129.28148806958,284.92812531613,266.573505007375,13.9698308748856,0,0
"92",148.155568707228,287.292195710178,963.472083401283,129.28148806958,284.92812531613,222.753918798949,10.370889809506,0,0
"93",222.320712016361,287.292195710178,1112.6683684346,129.28148806958,284.92812531613,195.627760087839,15.5624498411453,0,0
"94",0,0,1081.69128916168,129.28148806958,284.92812531613,185.74645556597,0,0,0
"95",0,0,1081.69128916168,129.28148806958,284.92812531613,179.167911389565,0,0,0
"96",0,0,1081.69128916168,129.28148806958,284.92812531613,175.040071305927,0,0,0
"97",0,0,720.407597847589,121.147825364892,240.135865949196,172.240557403027,0,0,0
"98",0,0,720.407597847589,121.147825364892,240.135865949196,169.96250023903,0,0,0
"99",0,0,720.407597847589,121.147825364892,240.135865949196,165.131716616047,0,0,0
"100",16.0126319342846,23.8930433358537,703.197013042593,121.147825364892,240.135865949196,177.62317510764,1.12088423539992,5.3280145257478,2.68796737528354
"101",210.326649096622,157.660433842922,703.809523365963,121.147825364892,240.135865949196,266.777842903723,14.7228654367635,29.8293770983767,15.0488314320452
"102",212.384964172893,269.21738969976,692.048457738121,121.147825364892,240.135865949196,307.422445031709,14.8669474921025,24.8765748631746,12.5501575338943
"103",154.943325337119,269.21738969976,749.543235320035,121.147825364892,240.135865949196,238.866254169712,10.8460327735984,0,0
"104",251.384494071098,269.21738969976,916.796389274992,121.147825364892,240.135865949196,201.140814517915,17.5969145849769,0,0
"105",164.792312134908,269.21738969976,1011.51311706343,121.147825364892,240.135865949196,174.339897556343,11.5354618494436,0,0
"106",55.0298082811704,204.605216171817,1026.35468630065,121.147825364892,240.135865949196,162.152070182889,3.85208657968193,0,0
"107",0,0,1010.31546910547,121.147825364892,240.135865949196,156.770579205316,0,0,0
"108",0,0,1010.31546910547,121.147825364892,240.135865949196,153.857489340459,0,0,0
"109",0,0,671.405075749459,115.108701439526,223.801691916486,151.347050312265,0,0,0
"110",0,0,671.405075749459,115.108701439526,223.801691916486,148.434566049614,0,0,0
"111",0,0,671.405075749459,115.108701439526,223.801691916486,144.945705831267,0,0,0
"112",19.879842429704,26.5389506096685,654.189097983418,115.108701439526,223.801691916486,160.174112601283,1.39158897007928,5.80485638408386,2.9856319435877
"113",168.049192058904,133.973738619893,656.050991581551,115.108701439526,223.801691916486,234.932623272493,11.7634434441232,23.4991776512311,12.0864136511502
"114",270.879722513634,255.797114310057,689.571074644361,115.108701439526,223.801691916486,287.648425369629,18.9615805759544,26.6463889438066,13.7051297651435
"115",164.491730315953,255.797114310057,771.55440846964,115.108701439526,223.801691916486,237.188984697349,11.5144211221167,0,0
"116",156.976578975429,255.797114310057,851.157941766523,115.108701439526,223.801691916486,198.199651671372,10.98836052828,0,0
"117",232.888719102696,255.797114310057,1017.35702756542,115.108701439526,223.801691916486,175.355257996609,16.3022103371887,0,0
"118",32.6604505718638,138.130441727431,1016.24076726317,115.108701439526,223.801691916486,164.751114387432,2.28623154003047,0,0
"119",0,0,1003.21716957587,115.108701439526,223.801691916486,157.730387156152,0,0,0
"120",0,0,1003.21716957587,115.108701439526,223.801691916486,155.19507178912,0,0,0
"121",0,0,665.334214003891,116.104884237349,221.77807133463,152.598703328615,0,0,0
"122",0,0,665.334214003891,116.104884237349,221.77807133463,150.300236071069,0,0,0
"123",0,0,665.334214003891,116.104884237349,221.77807133463,144.923584817377,0,0,0
"124",65.5848998237745,69.3404169750833,632.060556943563,116.104884237349,221.77807133463,194.474837162226,4.59094298766422,14.9007141677955,7.80079690969687
"125",211.164162877669,177.704975596609,665.647338176994,116.104884237349,221.77807133463,267.069877274783,14.7814914014368,23.2866974901362,12.1910128449216
"126",324.505460088688,258.010853860775,808.038206483261,116.104884237349,221.77807133463,292.984628350505,22.7153822062082,17.2571061757259,9.0344113047187
"127",141.440944861383,258.010853860775,853.786670692459,116.104884237349,221.77807133463,228.298226048374,9.90086614029682,0,0
"128",157.278650761268,258.010853860775,933.777853866301,116.104884237349,221.77807133463,191.879479663635,11.0095055532887,0,0
"129",188.836163077409,258.010853860775,1056.70647996716,116.104884237349,221.77807133463,169.203678354683,13.2185314154186,0,0
"130",77.2354030003939,237.369985551913,1092.16699178569,116.104884237349,221.77807133463,157.075469422363,5.40647821002757,0,0
"131",0,0,1073.83127562644,116.104884237349,221.77807133463,152.190528185074,0,0,0
"132",0,0,1073.83127562644,116.104884237349,221.77807133463,150.031703210977,0,0,0
"133",0,0,724.148169620663,108.300382798892,241.382723206888,147.201700991553,0,0,0
"134",0,0,724.148169620663,108.300382798892,241.382723206888,145.175354059088,0,0,0
"135",0,0,724.148169620663,108.300382798892,241.382723206888,141.8139014002,0,0,0
"136",11.040017200677,16.3954746181657,711.908188951742,108.300382798892,241.382723206888,149.269400613823,0.772801204047388,4.11104950461731,1.84449089454364
"137",231.514187131393,156.73472066173,713.583815693595,108.300382798892,241.382723206888,239.221251165269,16.2059930991975,35.1890751175041,15.788165179901
"138",207.200094695467,240.667517330872,745.451817327772,108.300382798892,241.382723206888,273.856117961649,14.5040066286827,21.0455561796005,9.44243962527843
"139",110.468783596577,240.667517330872,759.722686478346,108.300382798892,241.382723206888,204.653844128964,7.73281485176037,0,0
"140",212.05191610088,240.667517330872,893.609171412895,108.300382798892,241.382723206888,171.012666002703,14.8436341270616,0,0
"141",233.72505482568,240.667517330872,1064.06603716665,108.300382798892,241.382723206888,152.169157212024,16.3607538377976,0,0
"142",38.4719308710475,168.46726213161,1069.63910364515,108.300382798892,241.382723206888,142.967131482092,2.69303516097332,0,0
"143",0,0,1055.94957184103,108.300382798892,241.382723206888,138.198565516934,0,0,0
"144",0,0,1055.94957184103,108.300382798892,241.382723206888,134.462166189854,0,0,0
"145",0,0,709.857444175852,109.472979606559,236.619148058617,133.305301217306,0,0,0
"146",0,0,709.857444175852,109.472979606559,236.619148058617,131.225914786793,0,0,0
"147",0,0,709.857444175852,109.472979606559,236.619148058617,128.126072460703,0,0,0
"148",22.3416295627037,28.4325655367035,691.537485658366,109.472979606559,236.619148058617,145.553019431347,1.56391406938926,6.91371573233773,3.19866362287914
"149",198.220111090512,144.291468953645,703.24224187078,109.472979606559,236.619148058617,225.042097158443,13.8754077763358,28.1724673157291,13.0341266344059
"150",234.851962264247,243.273288014575,736.869358662843,109.472979606559,236.619148058617,269.681990612822,16.4396373584973,24.0686039665875,11.1354546443547
"151",141.019339792845,243.273288014575,790.647593135795,109.472979606559,236.619148058617,213.607874276044,9.87135378549912,0,0
"152",201.395402139415,243.273288014575,917.305569366384,109.472979606559,236.619148058617,181.194444363313,14.0976781497591,0,0
"153",227.068655990806,243.273288014575,1079.53114117367,109.472979606559,236.619148058617,160.414223748754,15.8948059193565,0,0
"154",76.2325211946732,238.407822254284,1115.28366213911,109.472979606559,236.619148058617,148.683747794661,5.33627648362712,0,0
"155",0,0,1094.41680763364,109.472979606559,236.619148058617,143.202940417909,0,0,0
"156",0,0,1094.41680763364,109.472979606559,236.619148058617,139.717154067387,0,0,0
"157",0,0,741.794530837582,105.357433183532,247.264843612527,136.333179519846,0,0,0
"158",0,0,741.794530837582,105.357433183532,247.264843612527,134.574553895811,0,0,0
"159",0,0,741.794530837582,105.357433183532,247.264843612527,129.855778957552,0,0,0
"160",34.8226373247737,47.1181853959686,708.391619959767,105.357433183532,247.264843612527,163.160563404821,2.43758461273416,12.4405124442553,5.30079585704647
"161",180.656395221826,140.622907346354,733.702097546801,105.357433183532,247.264843612527,227.327595710879,12.6459476655278,24.6878492294383,10.5192812194183
"162",230.739762736453,234.127629296739,766.762816132726,105.357433183532,247.264843612527,263.741735472607,16.1517833915517,24.6878492294383,10.5192812194183
"163",105.028838725768,234.127629296739,788.217708562648,105.357433183532,247.264843612527,208.627875923368,7.35201871080378,0,0
"164",118.5419535262,234.127629296739,832.531891740397,105.357433183532,247.264843612527,172.030262311502,8.29793674683401,0,0
"165",192.976092737805,234.127629296739,966.807216856848,105.357433183532,247.264843612527,153.72659801822,13.5083264916463,0,0
"166",134.028941072173,234.127629296739,1054.26547964328,105.357433183532,247.264843612527,140.860361493916,9.3820258750521,0,0
"167",0,0,1032.76770278397,105.357433183532,247.264843612527,135.374358572437,0,0,0
"168",0,0,1032.76770278397,105.357433183532,247.264843612527,132.317233863713,0,0,0
"169",0,0,703.411083071483,94.8862586886636,234.470361023828,130.584616494166,0,0,0
"170",0,0,703.411083071483,94.8862586886636,234.470361023828,129.083134992752,0,0,0
"171",0,0,703.411083071483,94.8862586886636,234.470361023828,125.504836079836,0,0,0
"172",5.26548410943279,9.62041233926729,694.86994767322,94.8862586886636,234.470361023828,128.271841167371,0.368583887660295,2.67442755542804,1.08229638816757
"173",180.93335675562,115.972093952811,702.020911973005,94.8862586886636,234.470361023828,200.036998825786,12.6653349728934,29.5652470853483,11.9645641815237
"174",275.204699019041,210.858352641475,783.020350670635,94.8862586886636,234.470361023828,245.05021793359,19.2643289313329,26.3779156151806,10.6747041024747
"175",197.955420273744,210.858352641475,908.103536970064,94.8862586886636,234.470361023828,202.914574069036,13.8568794191621,0,0
"176",196.730550273562,210.858352641475,1029.5002956023,94.8862586886636,234.470361023828,165.118095358535,13.7711385191493,0,0
"177",133.49184432285,210.858352641475,1110.29134757006,94.8862586886636,234.470361023828,146.463513038172,9.34442910259952,0,0
"178",100.629621087569,210.858352641475,1171.48095660224,94.8862586886636,234.470361023828,134.976613572945,7.04407347612984,0,0
"179",0,0,1154.6525080868,94.8862586886636,234.470361023828,130.715492023966,0,0,0
"180",0,0,1154.6525080868,94.8862586886636,234.470361023828,128.624885944367,0,0,0
"181",0,0,792.793191201786,97.5949198177492,264.264397067262,126.282122534891,0,0,0
"182",0,0,792.793191201786,97.5949198177492,264.264397067262,123.765420467235,0,0,0
"183",0,0,792.793191201786,97.5949198177492,264.264397067262,120.942367609875,0,0,0
"184",46.3868740108526,42.4266804207715,773.946347684523,97.5949198177492,264.264397067262,148.702184445286,3.24708118075968,12.9241806690708,4.7730015473368
"185",159.649445160464,125.382362265858,792.579551670314,97.5949198177492,264.264397067262,206.105157987888,11.1754611612325,25.2702829695569,9.33251420757227
"186",288.549363827337,216.877599594998,885.654103420458,97.5949198177492,264.264397067262,248.045786247638,20.1984554679136,27.8716356281878,10.2932141995282
"187",310.088284835759,216.877599594998,1108.4329847883,97.5949198177492,264.264397067262,201.378462204029,21.7061799385031,0,0
"188",288.219146734331,216.877599594998,1317.88802455185,97.5949198177492,264.264397067262,168.440794971113,20.1753402714031,0,0
"189",242.711407523899,216.877599594998,1490.74322271947,97.5949198177492,264.264397067262,144.369616944508,16.9897985266729,0,0
"190",66.4563355488641,216.877599594998,1522.14405802985,97.5949198177492,264.264397067262,134.672703194812,4.65194348842049,0,0
"191",0,0,1502.31181882997,97.5949198177492,264.264397067262,129.633347259057,0,0,0
"192",0,0,1502.31181882997,97.5949198177492,264.264397067262,127.224517796526,0,0,0
"193",0,0,1038.57466519855,117.545598565229,346.191555066185,124.964473865268,0,0,0
"194",0,0,1038.57466519855,117.545598565229,346.191555066185,123.392298320882,0,0,0
"195",0,0,1038.57466519855,117.545598565229,346.191555066185,121.178301127509,0,0,0
"196",22.8122397420912,28.570110762382,1017.53505207047,117.545598565229,346.191555066185,139.245845966837,1.59685678194639,9.46617533384098,3.21413746076798
"197",235.116711307322,148.074802637032,1044.34343486854,117.545598565229,346.191555066185,223.510409716999,16.4581697915125,39.5956591106949,13.4442778358981
"198",371.971621991641,261.212441256064,1173.69192532539,117.545598565229,346.191555066185,286.694435889118,26.0380135394149,37.4860543220103,12.7279843446412
"199",305.330600853362,261.212441256064,1355.73859805228,117.545598565229,346.191555066185,220.813584097432,21.3731420597353,0,0
"200",192.190295624625,261.212441256064,1445.73074776198,117.545598565229,346.191555066185,179.061485990562,13.4533206937237,0,0
"201",237.138488937497,261.212441256064,1605.67109402538,117.545598565229,346.191555066185,158.73021561511,16.5996942256248,0,0
"202",59.3240437994689,193.297206529488,1619.07987857689,117.545598565229,346.191555066185,147.853363484222,4.15268306596282,0,0
"203",0,0,1601.07381733809,117.545598565229,346.191555066185,143.019471849396,0,0,0
"204",0,0,1601.07381733809,117.545598565229,346.191555066185,140.375157894943,0,0,0
"205",0,0,1107.34520905998,124.613538591456,369.115069686659,138.292282360915,0,0,0
"206",0,0,1107.34520905998,124.613538591456,369.115069686659,136.444843458458,0,0,0
"207",0,0,1107.34520905998,124.613538591456,369.115069686659,132.828905354423,0,0,0
"208",5.91062135566496,11.0767589859072,1096.61617921238,124.613538591456,369.115069686659,136.620808589898,0.413743494896547,3.69115069686659,1.24613538591456
"209",112.632821905101,95.7101206126048,1072.34189816454,124.613538591456,369.115069686659,199.397721947618,7.88429753335705,28.2026982932463,9.52125318300347
"210",362.366776797705,276.918974647681,1078.80453203485,124.613538591456,369.115069686659,302.899975310086,25.3656743758393,60.3849184315519,20.3859960789461
"211",200.534630833558,276.918974647681,1160.62670343659,124.613538591456,369.115069686659,237.020067501703,14.0374241583491,0,0
"212",188.756799886506,276.918974647681,1238.15082339992,124.613538591456,369.115069686659,189.19376833576,13.2129759920554,0,0
"213",205.323614693724,276.918974647681,1373.0140900978,124.613538591456,369.115069686659,171.693738452187,14.3726530285607,0,0
"214",53.8575414693096,188.304902760423,1383.02477576233,124.613538591456,369.115069686659,161.414325334442,3.77002790285167,0,0
"215",0,0,1366.98110806465,124.613538591456,369.115069686659,156.780395066321,0,0,0
"216",0,0,1366.98110806465,124.613538591456,369.115069686659,154.922810658815,0,0,0
"217",0,0,936.780898074874,117.939910631487,312.260299358291,153.374200485163,0,0,0
"218",0,0,936.780898074874,117.939910631487,312.260299358291,151.064052559408,0,0,0
"219",0,0,936.780898074874,117.939910631487,312.260299358291,146.897309018003,0,0,0
"220",23.6858829568657,27.6831179121129,918.956113153841,117.939910631487,312.260299358291,162.958442190711,1.6580118069806,8.24562352992988,3.1143507651127
"221",282.17680630144,176.090838790067,943.409175646886,117.939910631487,312.260299358291,259.129391989511,19.7523764411008,44.2043486279081,16.6958685987699
"222",300.016925589543,262.088690292193,1047.45067391066,117.939910631487,312.260299358291,296.35785334674,21.001184791268,25.6151026817348,9.67475829398916
"223",186.983628089925,262.088690292193,1131.74438896891,117.939910631487,312.260299358291,236.558278130451,13.0888539662948,0,0
"224",150.975252878534,262.088690292193,1186.18529854451,117.939910631487,312.260299358291,190.696801932807,10.5682677014974,0,0
"225",240.898086294065,262.088690292193,1358.78123249195,117.939910631487,312.260299358291,172.245856507866,16.8628660405845,0,0
"226",104.878422848902,251.605142680505,1413.25584210786,117.939910631487,312.260299358291,159.004384490374,7.34148959942315,0,0
"227",0,0,1389.03958324017,117.939910631487,312.260299358291,153.143135925035,0,0,0
"228",0,0,1389.03958324017,117.939910631487,312.260299358291,150.06044194854,0,0,0
"229",0,0,958.661398143959,110.824385714895,319.55379938132,147.327253032369,0,0,0
"230",0,0,958.661398143959,110.824385714895,319.55379938132,144.575915433683,0,0,0
"231",0,0,958.661398143959,110.824385714895,319.55379938132,139.965879713833,0,0,0
"232",21.3206730050068,31.0923971033454,933.204472668028,110.824385714895,319.55379938132,159.959830534767,1.49244711035048,10.0859167929729,3.49789467412636
"233",220.675718225648,147.458002103985,952.847066980765,110.824385714895,319.55379938132,238.691750186456,15.4473002757954,37.7472925519184,13.0911305625719
"234",240.042129914056,246.276412699766,969.616169452654,110.824385714895,319.55379938132,272.409122771311,16.8029490939839,32.0552405004386,11.1170711920254
"235",166.710850437586,246.276412699766,1039.4922196621,110.824385714895,319.55379938132,214.911941026725,11.669759530631,0,0
"236",204.041465650579,246.276412699766,1161.9633913611,110.824385714895,319.55379938132,181.807771666056,14.2829025955405,0,0
"237",257.52488727921,246.276412699766,1345.5043410766,110.824385714895,319.55379938132,159.556908570579,18.0267421095447,0,0
"238",84.2851305947726,241.350884445771,1386.74817015998,110.824385714895,319.55379938132,148.402536650223,5.89995914163408,0,0
"239",0,0,1364.58339337675,110.824385714895,319.55379938132,143.172808523447,0,0,0
"240",0,0,1364.58339337675,110.824385714895,319.55379938132,141.037773136377,0,0,0
"241",0,0,944.13160908403,105.741247931382,314.710536361343,139.627957955389,0,0,0
"242",0,0,944.13160908403,105.741247931382,314.710536361343,137.449946440159,0,0,0
"243",0,0,944.13160908403,105.741247931382,314.710536361343,133.562740258597,0,0,0
"244",4.62970629159255,10.2803991044399,933.44900340169,105.741247931382,314.710536361343,136.667991914471,0.324079440411479,3.4421464914522,1.15654489924949
"245",156.011970451537,106.769287841825,929.025623465497,105.741247931382,314.710536361343,204.89466085661,10.9208379316076,32.3070034983441,10.8549999829559
"246",351.717126472698,234.980550958626,1019.46682076933,105.741247931382,314.710536361343,272.646287932389,24.6201988530889,42.9284841005395,14.42376710064
"247",245.046574270894,234.980550958626,1172.34539921159,105.741247931382,314.710536361343,221.861026870621,17.1532601989626,0,0
"248",191.679559349469,234.980550958626,1270.29246313091,105.741247931382,314.710536361343,174.56236285614,13.4175691544629,0,0
"249",252.46778711793,234.980550958626,1450.98175318815,105.741247931382,314.710536361343,152.983528843145,17.6727450982551,0,0
"250",144.497431146668,234.980550958626,1543.76473000893,105.741247931382,314.710536361343,139.59014113734,10.1148201802667,0,0
"251",0,0,1524.87152304077,105.741247931382,314.710536361343,135.542471023657,0,0,0
"252",0,0,1524.87152304077,105.741247931382,314.710536361343,132.466206943094,0,0,0
"253",0,0,1060.84336709636,110.413700245618,353.614455698787,130.26113873817,0,0,0
"254",0,0,1060.84336709636,110.413700245618,353.614455698787,127.840643738621,0,0,0
"255",2.10294600246754,4.75392320501966,1055.75350911788,110.413700245618,353.614455698787,126.709790625474,0.147206220172728,1.712820019791,0.534816360564711
"256",80.6591783714298,77.9029996177415,1018.78467893877,110.413700245618,353.614455698787,180.665158698101,5.64614248600009,26.3553274013002,8.22927109643121
"257",265.218037576135,186.476471525932,1079.20010966642,110.413700245618,353.614455698787,253.141471987447,18.5652626303294,39.1185991616783,12.2145155896715
"258",286.251761151423,245.363778323595,1190.90626571337,110.413700245618,353.614455698787,257.303765129593,20.0376232805996,21.2168673419272,6.62482201473707
"259",270.251918423136,245.363778323595,1348.7408552196,110.413700245618,353.614455698787,196.982287385554,18.9176342896195,0,0
"260",199.339898106821,245.363778323595,1463.7434338492,110.413700245618,353.614455698787,166.487837919053,13.9537928674775,0,0
"261",144.970377951571,245.363778323595,1531.82101349329,110.413700245618,353.614455698787,141.600649975709,10.14792645661,0,0
"262",47.0427638839667,176.661920392989,1539.59560072111,110.413700245618,353.614455698787,132.598696191838,3.29299347187767,0,0
"263",0,0,1524.10211968961,110.413700245618,353.614455698787,128.454295822708,0,0,0
"264",0,0,1524.10211968961,110.413700245618,353.614455698787,126.217590296704,0,0,0
"265",0,0,1057.8383687909,113.65096130175,352.612789596966,124.637569208241,0,0,0
"266",0,0,1057.8383687909,113.65096130175,352.612789596966,122.321570623038,0,0,0
"267",0,0,1057.8383687909,113.65096130175,352.612789596966,118.913711499174,0,0,0
"268",21.2685152678281,25.2557691781667,1039.92490917029,113.65096130175,352.612789596966,134.453501930339,1.48879606874797,8.81531973992415,2.84127403254375
"269",254.637321330464,153.586646314726,1066.75854678777,113.65096130175,352.612789596966,222.95506926133,17.8246124931325,44.7928434284896,14.4372236778629
"270",365.114034051876,252.557691781667,1196.41587725584,113.65096130175,352.612789596966,261.247768191094,25.5579823836313,34.5450342308278,11.1342426150308
"271",311.826250037558,252.557691781667,1400.82814907825,113.65096130175,352.612789596966,211.103704826101,21.8278375026291,0,0
"272",282.617418527842,252.557691781667,1584.18546862798,113.65096130175,352.612789596966,173.323685477942,19.7832192969489,0,0
"273",223.142909565091,252.557691781667,1729.67399343664,113.65096130175,352.612789596966,151.245462655532,15.6200036695564,0,0
"274",80.0712983705359,232.353076439133,1765.07890200259,113.65096130175,352.612789596966,140.933187308541,5.60499088593751,0,0
"275",0,0,1742.66772153231,113.65096130175,352.612789596966,135.916765970571,0,0,0
"276",0,0,1742.66772153231,113.65096130175,352.612789596966,133.732076820843,0,0,0
"277",0,0,1215.07765946823,122.564175574675,405.025886489409,132.057987646076,0,0,0
"278",0,0,1215.07765946823,122.564175574675,405.025886489409,130.562171468768,0,0,0
"279",0,0,1215.07765946823,122.564175574675,405.025886489409,127.700859092399,0,0,0
"280",31.8513015251154,32.8540081748782,1194.54640932625,122.564175574675,405.025886489409,148.834450977249,2.22959110675808,12.2140618894462,3.6960759196738
"281",236.764324011082,150.822027165503,1220.14485031606,122.564175574675,405.025886489409,232.456083524301,16.5735026807757,43.8567092714313,13.2714021364453
"282",219.54275892173,272.36483461039,1166.30432605181,122.564175574675,405.025886489409,283.650325626011,15.3679931245211,45.1857004614747,13.6735658375497
"283",183.417313514066,272.36483461039,1249.63356328329,122.564175574675,405.025886489409,236.555030674641,12.8392119459846,0,0
"284",136.460963806536,272.36483461039,1288.73300642005,122.564175574675,405.025886489409,196.485679264115,9.55226746645753,0,0
"285",162.903247052954,272.36483461039,1369.03815720111,122.564175574675,405.025886489409,170.435610210915,11.4032272937068,0,0
"286",56.2481901300114,185.208087535065,1378.41905546496,122.564175574675,405.025886489409,159.270559334341,3.9373733091008,0,0
"287",0,0,1359.71586348404,122.564175574675,405.025886489409,153.573015039626,0,0,0
"288",0,0,1359.71586348404,122.564175574675,405.025886489409,149.294495741546,0,0,0
"289",0,0,943.743256147943,101.391521953451,314.581085382648,147.011812283541,0,0,0
